Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,680780,-,-,-,33.21,-97.14,-6,203,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,0,0,0,0,0,1.232861519,3.795495605,161.660973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,0,30,0,0,0,1.302299023,3.635125732,164.029738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,1,0,0,0,0,1.371736407,3.474755859,163.7323863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,1,30,0,0,0,1.64954567,3.141748047,160.8934885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,2,0,0,0,0,1.927354932,2.808740234,156.420248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,2,30,0,0,0,1.969951391,2.71505127,151.0716514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,3,0,0,0,0,2.01254797,2.621331787,145.2633379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,3,30,0,0,0,1.948151469,2.624871826,139.2074211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,4,0,0,0,0,1.883754969,2.628381348,133.0182084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,4,30,0,0,0,1.87647891,2.630639648,126.7633803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,5,0,0,0,0,1.869202971,2.632897949,120.487693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,5,30,0,0,0,1.840051174,2.64901123,114.2245334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,6,0,0,0,0,1.810899377,2.665155029,108.0020696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,6,30,0,0,0,1.762646914,2.917108154,101.846932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,7,0,0,0,0,1.714394569,3.169061279,95.78678127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,7,30,0,0,0,1.642044067,4.205621338,89.84793204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,8,0,70,37,315,1.569693446,5.242181396,84.07856959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,8,30,165,55,553,1.380153179,6.708886719,78.51201217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,9,0,88,88,0,1.190612793,8.175561523,73.20378275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,9,30,120,120,0,1.101742983,9.727716064,68.22008045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,10,0,139,139,0,1.012873173,11.27987061,63.6419599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,10,30,264,224,79,0.983679414,12.45009766,59.56697654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,11,0,206,199,13,0.954485655,13.62029419,56.10811854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,11,30,176,174,2,0.930262566,14.47518311,53.3878494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,12,0,162,162,0,0.906039417,15.33007202,51.52518898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,12,30,229,220,12,0.815752625,15.82106934,50.61614021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,13,0,191,188,4,0.725465834,16.31206665,50.71258523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,13,30,189,187,3,0.635733545,16.39800415,51.80884718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,14,0,107,107,0,0.546001256,16.48397217,53.84322929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,14,30,114,114,0,0.500329733,16.12774048,56.71364359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,15,0,99,99,0,0.454658151,15.77150879,60.29906042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,15,30,428,80,808,0.7666381,14.86397705,64.4780401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,16,0,66,66,0,1.07861805,13.95641479,69.14023623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,16,30,245,61,674,1.741733909,12.64257202,74.19123311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,17,0,149,45,576,2.404849768,11.32869873,79.55294968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,17,30,70,40,354,2.988917828,10.57125244,85.16163776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,18,0,0,0,0,3.572985888,9.813806152,90.96547234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,18,30,0,0,0,3.795035839,9.07644043,96.92850664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,19,0,0,0,0,4.017085552,8.339044189,103.0073358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,19,30,0,0,0,4.229999542,7.503747559,109.1750577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,20,0,0,0,0,4.442914009,6.668450928,115.4041339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,20,30,0,0,0,4.684580803,5.952142334,121.6675057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,21,0,0,0,0,4.926247597,5.235864258,127.9358187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,21,30,0,0,0,5.174901009,4.527154541,134.1732986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,22,0,0,0,0,5.423553944,3.818444824,140.3306867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,22,30,0,0,0,5.577935696,3.157342529,146.3317491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,23,0,0,0,0,5.732317448,2.496270752,152.0454165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,31,23,30,0,0,0,5.704534531,1.929742432,157.2262262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,0,0,0,0,0,5.676751614,1.363244629,161.3985372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,0,30,0,0,0,5.610835552,1.007073975,163.7474073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,1,0,0,0,0,5.544919491,0.650872803,163.4676844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,1,30,0,0,0,5.761709213,0.267022705,160.6736153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,2,0,0,0,0,5.978498936,-0.11685791,156.2426714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,2,30,0,0,0,6.585161209,-0.871038818,150.9241575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,3,0,0,0,0,7.191823006,-1.625250244,145.1353649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,3,30,0,0,0,7.540662289,-2.62845459,139.0914752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,4,0,0,0,0,7.889501572,-3.631689453,132.9090663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,4,30,0,0,0,8.101847649,-4.552282715,126.6572799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,5,0,0,0,0,8.314193726,-5.472875977,120.3817841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,5,30,0,0,0,8.272649765,-6.430883789,114.1165294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,6,0,0,0,0,8.231105804,-7.388922119,107.8900251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,6,30,0,0,0,8.035997391,-8.276495361,101.7290969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,7,0,0,0,0,7.840889931,-9.164068604,95.66150138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,7,30,0,0,0,7.757971764,-9.250219727,89.71375564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,8,0,72,38,320,7.67505312,-9.33637085,83.93353981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,8,30,169,56,560,7.821133137,-8.999639893,78.35459518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,9,0,272,68,697,7.967213154,-8.662908936,73.03232281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,9,30,112,112,0,8.083327293,-8.328588867,68.03298132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,10,0,138,138,0,8.19944191,-7.994268799,63.43784342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,10,30,156,156,1,8.24996376,-7.687750244,59.34493699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,11,0,187,183,6,8.300485611,-7.381262207,55.86808517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,11,30,273,250,38,8.232950211,-7.110693359,53.13100714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,12,0,684,99,935,8.165413857,-6.840155029,51.25430762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,12,30,334,290,69,8.149881363,-6.737005615,50.3355785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,13,0,308,277,49,8.134347916,-6.633886719,50.42779522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,13,30,360,293,108,7.996528149,-6.723516846,51.52546872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,14,0,205,200,8,7.858708382,-6.813146973,53.56614865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,14,30,235,219,28,7.614681721,-7.137915039,56.44640283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,15,0,229,207,44,7.37065506,-7.462713623,60.04374009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,15,30,454,83,852,7.091696262,-7.972784424,64.23547806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,16,0,364,75,802,6.812737465,-8.482855225,68.91037178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,16,30,266,64,730,6.629894257,-9.16675415,73.97343013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,17,0,166,47,640,6.447051525,-9.850653076,79.34624101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,17,30,79,42,422,6.40968132,-10.40061035,84.9648939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,18,0,0,0,0,6.372311592,-10.95056763,90.77657805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,18,30,0,0,0,6.27195549,-11.34198608,96.74781705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,19,0,0,0,0,6.171598911,-11.73340454,102.8327014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,19,30,0,0,0,6.111193657,-12.12634888,109.0050519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,20,0,0,0,0,6.050788403,-12.51932373,115.2371953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,20,30,0,0,0,6.026313782,-12.80133667,121.5018518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,21,0,0,0,0,6.001839638,-13.08334961,127.7693144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,21,30,0,0,0,5.990441322,-13.27423706,134.0032587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,22,0,0,0,0,5.97904253,-13.46515503,140.153578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,22,30,0,0,0,5.973265648,-13.61566772,146.1427661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,23,0,0,0,0,5.967488766,-13.76618042,151.8380144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,1,23,30,0,0,0,5.980711937,-13.88382568,156.9923271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,0,0,0,0,0,5.993935585,-14.00147095,161.1325881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,0,30,0,0,0,6.025603771,-14.0920166,163.4605792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,1,0,0,0,0,6.057271957,-14.18256226,163.1967958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,1,30,0,0,0,6.083912849,-14.27149048,160.4462485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,2,0,0,0,0,6.110553265,-14.3604187,156.0573667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,2,30,0,0,0,6.075365067,-14.4291748,150.769229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,3,0,0,0,0,6.040176868,-14.49793091,145.0003638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,3,30,0,0,0,5.864113808,-14.48612061,138.968876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,4,0,0,0,0,5.688050747,-14.47427979,132.7935825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,4,30,0,0,0,5.478748322,-14.34415283,126.5450872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,5,0,0,0,0,5.269445419,-14.21399536,120.2699787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,5,30,0,0,0,5.1437006,-14.11170044,114.002781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,6,0,0,0,0,5.01795578,-14.00940552,107.7723519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,6,30,0,0,0,4.956560135,-13.89432373,101.6057181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,7,0,0,0,0,4.895164013,-13.77927246,95.53073644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,7,30,0,0,0,4.7610569,-13.09683838,89.574127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,8,0,76,39,337,4.626950264,-12.4144043,83.78307488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,8,30,174,57,570,4.672797203,-11.56235352,78.19173829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,9,0,276,70,699,4.718644142,-10.71033325,72.85540107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,9,30,374,79,781,4.689672947,-9.952581787,67.84038471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,10,0,463,86,837,4.660701752,-9.194830322,63.22818629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,10,30,241,217,48,4.614253044,-8.53079834,59.11731812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,11,0,270,241,51,4.56780386,-7.86673584,55.62245916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,11,30,655,98,921,4.535344601,-7.384649658,52.86861642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,12,0,688,100,933,4.502885342,-6.902563477,50.97802014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,12,30,704,101,938,4.501580715,-6.61987915,50.04988819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,13,0,702,101,938,4.500276089,-6.337164307,50.13830352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,13,30,329,284,72,4.489831924,-6.298590088,51.23794276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,14,0,276,251,41,4.47938776,-6.260046387,53.28554909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,14,30,202,196,10,4.51264286,-6.50244751,56.17628381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,15,0,174,172,4,4.545898438,-6.744848633,59.78614352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,15,30,130,130,0,4.565247536,-7.191473389,63.99117265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,16,0,93,93,0,4.584597111,-7.638098145,68.67921539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,16,30,67,67,0,4.537286758,-8.358862305,73.75470484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,17,0,41,41,0,4.489976883,-9.079626465,79.13890323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,17,30,19,19,0,4.514899731,-9.654638672,84.76774773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,18,0,0,0,0,4.539822578,-10.22965088,90.58693094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,18,30,0,0,0,4.598026276,-10.58588257,96.56699304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,19,0,0,0,0,4.656229496,-10.94211426,102.6579862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,19,30,0,0,0,4.652712822,-11.20929565,108.834967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,20,0,0,0,0,4.649195671,-11.47647705,115.0701258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,20,30,0,0,0,4.611693859,-11.60251465,121.3359569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,21,0,0,0,0,4.574192047,-11.72855225,127.6023926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,21,30,0,0,0,4.534985542,-11.85101929,133.8325455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,22,0,0,0,0,4.495778561,-11.97351685,139.9754439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,22,30,0,0,0,4.463114738,-12.13483276,145.9522902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,23,0,0,0,0,4.430451393,-12.29614868,151.6285274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,2,23,30,0,0,0,4.415354729,-12.46793213,156.7556584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,0,0,0,0,0,4.400258064,-12.63968506,160.8631679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,0,30,0,0,0,4.326561928,-12.77216187,163.1693561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,1,0,0,0,0,4.252866268,-12.90463867,162.919884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,1,30,0,0,0,4.145954132,-12.92685547,160.211533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,2,0,0,0,0,4.039042473,-12.94907227,155.8644211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,2,30,0,0,0,4.041769028,-12.94074097,150.6069135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,3,0,0,0,0,4.044495106,-12.93237915,144.8583624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,3,30,0,0,0,4.12119627,-13.01050415,138.8396443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,4,0,0,0,0,4.197897434,-13.08862915,132.6717769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,4,30,0,0,0,4.209052086,-13.21680298,126.4268244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,5,0,0,0,0,4.220206738,-13.34500732,120.1523039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,5,30,0,0,0,4.143357277,-13.47208252,113.8833205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,6,0,0,0,0,4.066507339,-13.5991272,107.6490884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,6,30,0,0,0,3.964983463,-13.54932251,101.4768405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,7,0,0,0,0,3.863459587,-13.49951782,95.39453823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,7,30,0,0,0,3.620953321,-12.79654541,89.42910413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,8,0,4,4,0,3.378447056,-12.093573,83.62724028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,8,30,18,18,0,3.319013119,-10.86411133,78.02351379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,9,0,26,26,0,3.259579182,-9.634649658,72.67309622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,9,30,58,58,0,3.116703272,-8.431524658,67.64237514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,10,0,104,104,0,2.973827362,-7.228430176,63.01307806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,10,30,119,119,0,2.889110804,-6.314489746,58.88421339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,11,0,165,164,0,2.804394245,-5.400579834,55.37133688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,11,30,195,191,6,2.768245459,-4.832800293,52.60077594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,12,0,199,195,5,2.732096672,-4.265020752,50.69642786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,12,30,178,177,1,2.704456329,-3.96463623,49.7591745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,13,0,184,183,2,2.676815987,-3.664282227,49.84422084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,13,30,197,194,4,2.650884151,-3.610388184,50.9463861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,14,0,162,162,0,2.624952316,-3.556524658,53.00155221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,14,30,133,133,0,2.659899235,-3.88135376,55.90341014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,15,0,122,122,0,2.694846392,-4.206182861,59.52639285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,15,30,88,88,0,2.732028484,-4.866491699,63.74524135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,16,0,64,64,0,2.769210339,-5.526800537,68.4468775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,16,30,45,45,0,2.753747463,-6.299780273,73.53515904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,17,0,33,33,0,2.738284588,-7.07276001,78.93102857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,17,30,80,43,392,2.69597578,-7.363104248,84.57027769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,18,0,0,0,0,2.653666973,-7.653417969,90.39855755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,18,30,0,0,0,2.626262665,-7.776342773,96.38609649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,19,0,0,0,0,2.598858118,-7.899237061,102.4832421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,19,30,0,0,0,2.577023268,-7.99362793,108.664845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,20,0,0,0,0,2.555188417,-8.088018799,114.9029576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,20,30,0,0,0,2.502287388,-8.058081055,121.1698437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,21,0,0,0,0,2.449386597,-8.028112793,127.4350666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2,3,21,30,0,0,0,2.334428787,-7.998144531,133.6611635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
